HonMing 2270488_2463486_HonMing.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.273493e+01], ["UnaryOperator", 2.528425e+01], ["CallExpr", 7.536724e+00], ["CaseStmt", 8.906754e+00], ["IntegerLiteral", 6.492279e+00], ["DeclRefExpr", 2.793141e+01], ["Var", 1.825688e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.906753e+00], ["ParenExpr", 2.421381e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.031088e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.051176e+01], ["MemberExpr", 1.066667e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.471759e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.479814e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.440517e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.018014e+00]] 
HonMing 2974486_5709773144064000_HonMing.c [["IfStmt", 8.375000e+00], ["CallExpr", 7.337275e+00], ["UnaryOperator", 2.513680e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.267077e+01], ["CaseStmt", 8.922537e+00], ["IntegerLiteral", 6.449336e+00], ["DeclRefExpr", 2.776050e+01], ["Var", 1.833334e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.922537e+00], ["ParenExpr", 2.409869e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.027891e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.028310e+01], ["MemberExpr", 1.065591e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.457931e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.475575e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016234e+00]] 
HonMing 2974486_5756407898963968_HonMing.c [["CallExpr", 7.502826e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.537773e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.285049e+01], ["CaseStmt", 8.986574e+00], ["IntegerLiteral", 6.390246e+00], ["DeclRefExpr", 2.802826e+01], ["Var", 1.700934e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.986579e+00], ["ParenExpr", 2.431420e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.026189e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 9.658690e+00], ["MemberExpr", 1.070241e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.484470e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.465421e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.418018e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.014856e+00]] 
Johannesk 1460488_1483485_Johannesk.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.264364e+01], ["UnaryOperator", 2.490554e+01], ["CallExpr", 7.311377e+00], ["BreakStmt", 8.892860e+00], ["ParenExpr", 2.384136e+01], ["CaseStmt", 8.892858e+00], ["IntegerLiteral", 6.488911e+00], ["DeclRefExpr", 2.754742e+01], ["Var", 1.849057e+00], ["Empty", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.029804e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.047044e+01], ["CStyleCastExpr", 5.017686e+00], ["MemberExpr", 1.064850e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.430850e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.478260e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.418349e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
Johannesk 1460488_1483488_Johannesk.c [["IfStmt", 8.250000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.283187e+01], ["UnaryOperator", 2.501731e+01], ["CallExpr", 7.382353e+00], ["BreakStmt", 8.930553e+00], ["ParenExpr", 2.402159e+01], ["CaseStmt", 8.930553e+00], ["IntegerLiteral", 6.451151e+00], ["DeclRefExpr", 2.768167e+01], ["Var", 1.618557e+00], ["Empty", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.029764e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.958333e+00], ["ImplicitCastExpr", 1.015187e+01], ["CStyleCastExpr", 5.017281e+00], ["MemberExpr", 1.066052e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.453689e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.443858e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.375893e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
Johannesk 1460488_1595491_Johannesk.c [["CallExpr", 7.355031e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.494429e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.265127e+01], ["CaseStmt", 8.922534e+00], ["IntegerLiteral", 6.462725e+00], ["DeclRefExpr", 2.772602e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.922534e+00], ["ParenExpr", 2.398359e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.027973e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.014909e+01], ["MemberExpr", 1.068120e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.447483e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.459737e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.410280e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016373e+00]] 
Johannesk 2270488_2449486_Johannesk.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.280723e+01], ["UnaryOperator", 2.526211e+01], ["CallExpr", 7.596684e+00], ["CaseStmt", 9.051613e+00], ["IntegerLiteral", 6.339321e+00], ["DeclRefExpr", 2.800414e+01], ["Var", 1.669643e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.051613e+00], ["ParenExpr", 2.427655e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.022736e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 9.266740e+00], ["MemberExpr", 1.077067e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.480156e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.471074e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.398214e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013104e+00]] 
Johannesk 2270488_2453486_Johannesk.c [["CallExpr", 7.785343e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.613400e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.277696e+01], ["CaseStmt", 9.083832e+00], ["IntegerLiteral", 6.376380e+00], ["DeclRefExpr", 2.874528e+01], ["Var", 1.743802e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.083828e+00], ["ParenExpr", 2.499326e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.023938e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.634576e+00], ["MemberExpr", 1.077215e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.552681e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.468354e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.410345e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013830e+00]] 
Johannesk 2270488_2463486_Johannesk.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.264000e+01], ["UnaryOperator", 2.579179e+01], ["CallExpr", 7.522727e+00], ["CaseStmt", 8.942759e+00], ["IntegerLiteral", 6.532973e+00], ["DeclRefExpr", 2.828871e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.942758e+00], ["ParenExpr", 2.454072e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.032838e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.064181e+01], ["MemberExpr", 1.067716e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.507060e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.461742e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.413913e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.019069e+00]] 
Johannesk 2974486_5709773144064000_Johannesk.c [["CallExpr", 7.327381e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.511951e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.277409e+01], ["BreakStmt", 8.940351e+00], ["ParenExpr", 2.412558e+01], ["CaseStmt", 8.940351e+00], ["IntegerLiteral", 6.478612e+00], ["DeclRefExpr", 2.783292e+01], ["Var", 1.841122e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.029653e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.051634e+01], ["CStyleCastExpr", 5.017676e+00], ["FloatingLiteral", 5.000000e+00], ["MemberExpr", 1.069460e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.464125e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.498638e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.347322e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
Johannesk 2974486_5756407898963968_Johannesk.c [["CallExpr", 7.800004e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.561909e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.281122e+01], ["CaseStmt", 9.060244e+00], ["IntegerLiteral", 6.412643e+00], ["DeclRefExpr", 2.840192e+01], ["Var", 1.762712e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.060241e+00], ["ParenExpr", 2.460708e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.028126e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.563749e+00], ["MemberExpr", 1.073684e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.516833e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.479590e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.404132e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016002e+00]] 
kawatea 1460488_1483485_kawatea.c [["CallExpr", 7.299401e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.479593e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.267760e+01], ["BreakStmt", 8.905794e+00], ["ParenExpr", 2.378946e+01], ["CaseStmt", 8.905795e+00], ["IntegerLiteral", 6.456502e+00], ["DeclRefExpr", 2.747540e+01], ["Var", 1.849057e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.028543e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.021266e+01], ["CStyleCastExpr", 5.016878e+00], ["MemberExpr", 1.067688e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.428608e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.487998e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.414679e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
kawatea 1460488_1483488_kawatea.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.276478e+01], ["UnaryOperator", 2.658554e+01], ["CallExpr", 7.946859e+00], ["CaseStmt", 9.008645e+00], ["IntegerLiteral", 6.697016e+00], ["DeclRefExpr", 2.990917e+01], ["Var", 1.845454e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.008645e+00], ["ParenExpr", 2.595227e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.051144e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.857143e+00], ["ImplicitCastExpr", 1.251326e+01], ["MemberExpr", 1.066589e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.658372e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.475520e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.354386e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.027762e+00]] 
kawatea 1460488_1595491_kawatea.c [["CallExpr", 7.462857e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.510953e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.270313e+01], ["CaseStmt", 8.932886e+00], ["IntegerLiteral", 6.456604e+00], ["DeclRefExpr", 2.799122e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.932886e+00], ["ParenExpr", 2.424125e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.030014e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.032345e+01], ["MemberExpr", 1.066837e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.474926e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.452968e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.387156e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017282e+00]] 
kawatea 2270488_2449486_kawatea.c [["CallExpr", 7.380116e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.509138e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.284194e+01], ["CaseStmt", 8.944053e+00], ["IntegerLiteral", 6.398285e+00], ["DeclRefExpr", 2.772906e+01], ["Var", 1.825688e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.944056e+00], ["ParenExpr", 2.402029e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.026177e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.657570e+00], ["MemberExpr", 1.068919e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.454799e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.481580e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.410185e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.014969e+00]] 
kawatea 2270488_2453486_kawatea.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.275344e+01], ["UnaryOperator", 2.520347e+01], ["CallExpr", 7.421965e+00], ["CaseStmt", 8.955326e+00], ["IntegerLiteral", 6.408303e+00], ["DeclRefExpr", 2.797427e+01], ["Var", 1.818182e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.955326e+00], ["ParenExpr", 2.430642e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.025993e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.905738e+00], ["MemberExpr", 1.069106e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.478433e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.477926e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.412844e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.015018e+00]] 
kawatea 2270488_2463486_kawatea.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.275107e+01], ["UnaryOperator", 2.472325e+01], ["CallExpr", 7.337278e+00], ["BreakStmt", 8.879196e+00], ["ParenExpr", 2.398392e+01], ["CaseStmt", 8.879198e+00], ["IntegerLiteral", 6.476510e+00], ["DeclRefExpr", 2.766338e+01], ["Var", 1.735294e+00], ["Empty", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.029949e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.023075e+01], ["CStyleCastExpr", 5.017674e+00], ["MemberExpr", 1.064515e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.445341e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.465851e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.384259e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
kawatea 2974486_5709773144064000_kawatea.c [["CallExpr", 7.293412e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.503631e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.265513e+01], ["BreakStmt", 8.907146e+00], ["ParenExpr", 2.405929e+01], ["CaseStmt", 8.907143e+00], ["IntegerLiteral", 6.502609e+00], ["DeclRefExpr", 2.776045e+01], ["Var", 1.735294e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.029792e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.065578e+01], ["CStyleCastExpr", 5.017734e+00], ["MemberExpr", 1.066485e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.455002e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.459734e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.404717e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
kawatea 2974486_5756407898963968_kawatea.c [["CallExpr", 7.502826e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.528292e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.279468e+01], ["CaseStmt", 8.980000e+00], ["IntegerLiteral", 6.387574e+00], ["DeclRefExpr", 2.785585e+01], ["Var", 1.803571e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.979996e+00], ["ParenExpr", 2.414543e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.026065e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.627205e+00], ["MemberExpr", 1.070557e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.466537e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.481769e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.418018e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.014963e+00]] 
nyoro2 1460488_1483485_nyoro2.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.268195e+01], ["UnaryOperator", 2.533151e+01], ["CallExpr", 7.559782e+00], ["CaseStmt", 9.066664e+00], ["IntegerLiteral", 6.355675e+00], ["DeclRefExpr", 2.775852e+01], ["Var", 1.652174e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.066670e+00], ["ParenExpr", 2.404181e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.022862e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.645161e+00], ["ImplicitCastExpr", 9.200815e+00], ["MemberExpr", 1.077690e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.455326e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.471074e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.418018e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013247e+00]] 
nyoro2 1460488_1483488_nyoro2.c [["CallExpr", 7.462858e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.560577e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.275224e+01], ["BreakStmt", 8.933778e+00], ["ParenExpr", 2.464869e+01], ["CaseStmt", 8.933778e+00], ["IntegerLiteral", 6.617762e+00], ["DeclRefExpr", 2.845334e+01], ["Var", 1.841122e+00], ["Empty", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.038351e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.123419e+01], ["CStyleCastExpr", 5.022369e+00], ["MemberExpr", 1.067419e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.518513e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.478912e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.351754e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
nyoro2 1460488_1595491_nyoro2.c [["CallExpr", 7.337275e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.505981e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.274247e+01], ["CaseStmt", 8.939072e+00], ["IntegerLiteral", 6.477330e+00], ["DeclRefExpr", 2.779677e+01], ["Var", 1.833334e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.939072e+00], ["ParenExpr", 2.409608e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.030795e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.016713e+01], ["MemberExpr", 1.065266e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.460406e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.493154e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017749e+00]] 
